HBIM Data Element ID,Data Quality Requirement ID,DQ Dimension ID,Applies to Concept Resource ID,Extract Timestamp
66ff2613-8b10-4882-bdde-15e32dd43396,8ad138f7-d4b6-4c8f-ad8a-d258b7536a8d,Completeness,b8388b21-71e9-4780-9494-9958244106da,Fri Feb 19 05:32:15 HKT 2021
4dc9f1b1-bf4a-4f6a-918a-030a92e9d87c,84acb733-43b2-4969-ab32-9993cfcc5122,Completeness,0a140c5a-4d47-4031-b71c-f3c21d7301be,Fri Feb 19 05:32:15 HKT 2021
4dc9f1b1-bf4a-4f6a-918a-030a92e9d87c,219ee845-b6d9-45f9-b8f0-49dda89e003b,Validity,9773b3c9-10e5-43b1-8147-65628011f87f,Fri Feb 19 05:32:15 HKT 2021
951f48fd-193f-4fd6-99ba-42125fa5f7a0,48ad4021-e5b7-43df-b746-c5a5be3a9e15,Completeness,0a140c5a-4d47-4031-b71c-f3c21d7301be,Fri Feb 19 05:32:15 HKT 2021
951f48fd-193f-4fd6-99ba-42125fa5f7a0,ecd0dfb9-f037-476f-84f4-79ec83ee3827,Validity,bb401d1f-0daf-475e-929d-6860c0720e95,Fri Feb 19 05:32:15 HKT 2021
0a8e4793-0bd9-4716-bc1b-3f2500679469,ecd0dfb9-f037-476f-84f4-79ec83ee3827,Validity,bb401d1f-0daf-475e-929d-6860c0720e95,Fri Feb 19 05:32:15 HKT 2021
0a8e4793-0bd9-4716-bc1b-3f2500679469,4bae5439-4e06-4d31-8789-f68027bd080b,Completeness,cbbf3eb0-ed1f-4bb5-afa6-e8dc78dc5048,Fri Feb 19 05:32:15 HKT 2021
b6d5da76-a1e6-45d0-bb7e-050ebad706a2,e95773a7-0892-4ce8-bd46-ec57b39eac35,Completeness,157f9634-cf22-4f84-ae36-5283cac020e7,Fri Feb 19 05:32:15 HKT 2021
b6d5da76-a1e6-45d0-bb7e-050ebad706a2,ebbaf506-3b00-4df1-952a-0061086d3c65,Conformity,7d36ea29-8722-4500-a4a4-3b8e138ed89e,Fri Feb 19 05:32:15 HKT 2021
b6d5da76-a1e6-45d0-bb7e-050ebad706a2,09a1e6b0-42ed-4512-82cf-b46a2c39de15,Validity,fad0e03c-195a-4ea0-b3bb-a8fd4ee3fa4c,Fri Feb 19 05:32:15 HKT 2021
15b70ab5-60a7-4f74-835d-fed4996091fb,69a030dd-8243-4cf6-a3cc-c15d562cf69d,Conformity,19e5f4ab-4cae-4ff1-bb24-19753aaabe72,Fri Feb 19 05:32:15 HKT 2021
15b70ab5-60a7-4f74-835d-fed4996091fb,16bc745d-0a83-49b1-9a4d-b9b782b0ac4d,Validity,d805735a-60b0-403c-86c1-02346c53b371,Fri Feb 19 05:32:15 HKT 2021
15b70ab5-60a7-4f74-835d-fed4996091fb,73986192-dfba-44bf-8e36-2ce97c8ad6dc,Completeness,f9dbbcb4-f1a8-4a96-9c42-ac8e4128c4a0,Fri Feb 19 05:32:15 HKT 2021
d8d42ecd-e0ec-47e9-b438-bf84eac3e51c,27ac1c9b-cee4-4e07-b8a6-64d1d4ccbfc2,Completeness,19fb91ab-c285-4cde-b0a9-ff47f972265a,Fri Feb 19 05:32:15 HKT 2021
d8d42ecd-e0ec-47e9-b438-bf84eac3e51c,067aa625-aca7-4408-b9fe-6dbd9baa4a99,Validity,19fb91ab-c285-4cde-b0a9-ff47f972265a,Fri Feb 19 05:32:15 HKT 2021
9c2536cc-e514-4eae-9fb6-c074c4f5adfe,3d790c22-3962-46a1-901e-568f6f6bc2b2,Consistency,0defd49c-39e8-4a4e-a454-b802da3473db,Fri Feb 19 05:32:15 HKT 2021
9c2536cc-e514-4eae-9fb6-c074c4f5adfe,f021f780-e6cf-469a-b6fb-29e04c811b84,Completeness,0defd49c-39e8-4a4e-a454-b802da3473db,Fri Feb 19 05:32:15 HKT 2021
b5de7a73-a7ac-49ec-b68e-0929c078db26,ea543682-0030-4325-9943-e37568271ea6,Completeness,0defd49c-39e8-4a4e-a454-b802da3473db,Fri Feb 19 05:32:15 HKT 2021
b5de7a73-a7ac-49ec-b68e-0929c078db26,4c68a437-187c-4e1d-84a9-608a75b393a7,Consistency,0defd49c-39e8-4a4e-a454-b802da3473db,Fri Feb 19 05:32:15 HKT 2021
68adf72a-7c3c-4f39-bb83-3f31673627b3,8941f401-9007-4ce3-a68e-686d7ec4b30a,Completeness,0defd49c-39e8-4a4e-a454-b802da3473db,Fri Feb 19 05:32:15 HKT 2021
68adf72a-7c3c-4f39-bb83-3f31673627b3,d2e6afd4-2e9c-4201-94a5-56c189c140b2,Consistency,0defd49c-39e8-4a4e-a454-b802da3473db,Fri Feb 19 05:32:15 HKT 2021
7cc5d67a-5a30-4f95-be08-57871f5d3193,b9ab2240-0853-4b1e-8d5c-7121141bbe9e,Completeness,0defd49c-39e8-4a4e-a454-b802da3473db,Fri Feb 19 05:32:15 HKT 2021
7cc5d67a-5a30-4f95-be08-57871f5d3193,cd365d94-ad79-419e-ad7b-9c4bf32cf3d6,Consistency,0defd49c-39e8-4a4e-a454-b802da3473db,Fri Feb 19 05:32:15 HKT 2021
0f1216c6-28ae-4587-b047-df47774cc2d2,b5a855d4-6352-4a61-91df-524cec21af54,Consistency,0defd49c-39e8-4a4e-a454-b802da3473db,Fri Feb 19 05:32:15 HKT 2021
0f1216c6-28ae-4587-b047-df47774cc2d2,f4bcbb16-f2ee-4817-b198-18ccc33a0c18,Completeness,0defd49c-39e8-4a4e-a454-b802da3473db,Fri Feb 19 05:32:15 HKT 2021
a97c29e9-42c0-42ed-bd17-15c0d6f08fa8,751f598b-240b-4e0f-8a84-e4b6c38eb9c2,Validity,4a191a92-9c8e-4096-bb43-46b47a220b4b,Fri Feb 19 05:32:15 HKT 2021
a97c29e9-42c0-42ed-bd17-15c0d6f08fa8,c10ef45b-a985-44f8-a7c2-02196e215802,Conformity,4a191a92-9c8e-4096-bb43-46b47a220b4b,Fri Feb 19 05:32:15 HKT 2021
a97c29e9-42c0-42ed-bd17-15c0d6f08fa8,4444437f-7411-4051-a906-1fd310a07be4,Accuracy,bb1247c2-4812-422a-914b-967f1336abb0,Fri Feb 19 05:32:15 HKT 2021
a97c29e9-42c0-42ed-bd17-15c0d6f08fa8,4315e1c5-4fe3-4fb6-9e51-a30eb78e974a,Completeness,bb1247c2-4812-422a-914b-967f1336abb0,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,ea07fb0b-6d7b-4c39-867f-42522dbbe005,Accuracy,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,52571533-b435-4297-bb3e-f043a109c948,Accuracy,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,32cd9984-3378-46d1-9f7e-2fae278d0719,Accuracy,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,10f980ca-c286-4ed7-b50b-3c5d1a46526e,Validity,e14869c1-783e-4da1-acdd-46cf63db1d63,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,b48eb17d-86d1-443d-8d73-f00aa15cf6a3,Consistency,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,5feacc29-6057-486a-8a49-cc9055893a32,Accuracy,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,2d128722-517d-4108-aa14-8e30051c31b9,Accuracy,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,7a237eae-6e77-4baf-a553-25f6fdb7ffcb,Validity,e14869c1-783e-4da1-acdd-46cf63db1d63,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,8f80c809-8794-4b65-8709-0133c3dc47c3,Completeness,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,b401ebcd-2fc2-4398-bae9-eb1136c93656,Accuracy,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,0a0133be-2ace-4ae2-94ee-f3bff3e2009f,Accuracy,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,2ccc9306-0cb1-40dc-aee2-d41933cae6c4,Validity,e14869c1-783e-4da1-acdd-46cf63db1d63,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,cacc10b9-1aaa-415c-a88a-9b8e334480ee,Accuracy,c8bdaf06-0829-44bc-a2e4-3c2d8e4ff314,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,8cf7359a-6bd3-4b73-ab91-933ba5f842ed,Validity,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,844357be-79fb-4607-b3fa-b5ec8037fc65,Validity,6075b5e8-f326-4e7e-bf3f-ce92a911fe92,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,715d1596-1359-415d-8093-7e25264184ce,Accuracy,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,657896fe-92c8-4af9-ac9e-44b178d65797,Consistency,c8bdaf06-0829-44bc-a2e4-3c2d8e4ff314,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,7cfb1da3-dbd9-427f-86e7-231bcf933cf1,Validity,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,f916c163-b343-48ab-abcd-db600f5f34b9,Consistency,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,71448bde-a4ef-44b3-8fff-c0074ce8b22f,Consistency,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,34ab7540-d3d4-4cf4-826c-87ca8201e386,Conformity,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,354c4cf3-b3fd-4b38-925f-00e5b8591e77,Validity,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,bada8ee3-cc3a-456a-a019-68113d46f2d3,Accuracy,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,91ac1135-51d6-4fee-8398-fd834b15a2b7,Accuracy,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,10f8a133-410d-4dae-ba7d-df1a7d1393cd,Consistency,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,387170b0-609b-4ec8-a643-6789ff84c2ea,Validity,e14869c1-783e-4da1-acdd-46cf63db1d63,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,24cf42f9-9d3a-4011-93fb-6f20a61a308b,Validity,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,deee9ff4-cef9-4ee2-ac5d-fcfc97ee3a6d,Consistency,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,c77ee931-1080-40a2-b39d-0ce9a86c182b,Validity,e14869c1-783e-4da1-acdd-46cf63db1d63,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,1c676c09-a914-4142-b09a-df1787ae1e24,Completeness,c8bdaf06-0829-44bc-a2e4-3c2d8e4ff314,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,02cfe05b-ff9c-443b-86ad-cec25d64559b,Consistency,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,ded47b38-d2ef-4f12-9a6b-0025a8e12d92,Conformity,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,b505e6a9-def9-4411-b234-7174f8b83823,Accuracy,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,aae3d8d2-7071-48d1-b30f-345f1eae5064,Validity,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,a85f4bd1-4b73-429e-bc8c-6cfd526d2b3f,Accuracy,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,87a0af1f-4c36-426a-af74-d841018944e9,Accuracy,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,fbca7ef6-1cb0-4559-ac92-41a06edb513f,Accuracy,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,5bc5dc1f-f188-4d01-825e-394115691845,Accuracy,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,8e971e60-d730-4bdb-8a32-030483787cba,Validity,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,deb01017-ebde-4979-8883-9201186a0797,Validity,073795f0-01bf-4dee-80bc-e34915c31d44,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,f18425b8-08a5-4099-8906-8d6f907e536a,Consistency,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,bf2184e8-b8b1-4bf3-b13a-7d1b4448c071,Completeness,,Fri Feb 19 05:32:15 HKT 2021
18dd0716-94ba-4db9-9346-92c3a46e5817,57103279-58f0-4e57-a7d9-55ce238f8f42,Accuracy,,Fri Feb 19 05:32:15 HKT 2021
c8a2b103-7988-4612-8022-8bb4814bb7ce,deb01017-ebde-4979-8883-9201186a0797,Validity,073795f0-01bf-4dee-80bc-e34915c31d44,Fri Feb 19 05:32:15 HKT 2021
c8a2b103-7988-4612-8022-8bb4814bb7ce,acacc006-c00a-47f5-8180-c327a8dd2f18,Consistency,545e2b31-eafb-45e8-829e-6b3474b93064,Fri Feb 19 05:32:15 HKT 2021
c8a2b103-7988-4612-8022-8bb4814bb7ce,5dab8b29-3d0f-4b40-9cf4-d4cc5e1b9c03,Consistency,073795f0-01bf-4dee-80bc-e34915c31d44,Fri Feb 19 05:32:15 HKT 2021
c8a2b103-7988-4612-8022-8bb4814bb7ce,2640350b-4f6d-4a62-86ef-03916b456894,Completeness,545e2b31-eafb-45e8-829e-6b3474b93064,Fri Feb 19 05:32:15 HKT 2021
c8a2b103-7988-4612-8022-8bb4814bb7ce,89872e18-79d0-4bff-9b35-5a758ce79489,Validity,073795f0-01bf-4dee-80bc-e34915c31d44,Fri Feb 19 05:32:15 HKT 2021
c8a2b103-7988-4612-8022-8bb4814bb7ce,7a237eae-6e77-4baf-a553-25f6fdb7ffcb,Validity,e14869c1-783e-4da1-acdd-46cf63db1d63,Fri Feb 19 05:32:15 HKT 2021
840a2bdd-427c-4e72-9160-e152dac31fed,57301872-152d-430f-9d3f-ba9a3c6b36d3,Conformity,32e89dc6-468c-4e84-9864-72f3f428df42,Fri Feb 19 05:32:15 HKT 2021
840a2bdd-427c-4e72-9160-e152dac31fed,505012a0-d289-45ef-b49b-dbe2a6460f44,Accuracy,df312039-a8ba-41d6-904b-f2fe6a50d9eb,Fri Feb 19 05:32:15 HKT 2021
840a2bdd-427c-4e72-9160-e152dac31fed,751afed8-9e4b-44af-9d09-d50a85fea239,Completeness,df312039-a8ba-41d6-904b-f2fe6a50d9eb,Fri Feb 19 05:32:15 HKT 2021
61905e60-4fc1-4d38-ac7f-f4bc03c5c263,47f511b7-84e9-49de-87f3-9fe6ab02e74d,Conformity,fbdb6957-daa4-48fd-9fd9-5bcdf2ad5d74,Fri Feb 19 05:32:15 HKT 2021
61905e60-4fc1-4d38-ac7f-f4bc03c5c263,1be1a9cb-62dc-4ed5-93ba-0a27e70a1fbf,Accuracy,30e0b1c6-9feb-4886-a6f0-226134944d8e,Fri Feb 19 05:32:15 HKT 2021
61905e60-4fc1-4d38-ac7f-f4bc03c5c263,b3fe805c-be32-4f7f-a5b2-d262bc18afe4,Completeness,30e0b1c6-9feb-4886-a6f0-226134944d8e,Fri Feb 19 05:32:15 HKT 2021
7e7eb677-5c32-44f0-a8b1-2dbe53469444,d31628a9-2357-46d5-b9e9-44d3688c76a8,Validity,f2815683-665d-4be0-b4ed-e74dab5150e2,Fri Feb 19 05:32:15 HKT 2021
7e7eb677-5c32-44f0-a8b1-2dbe53469444,54ca3fec-ecad-4e36-a826-2cd3e17751b7,Conformity,f2815683-665d-4be0-b4ed-e74dab5150e2,Fri Feb 19 05:32:15 HKT 2021
7e7eb677-5c32-44f0-a8b1-2dbe53469444,8cc9088c-38b3-4d4c-8dcb-56fafc0ced1c,Accuracy,3c04911f-e457-4b48-9d86-694cc3f9621e,Fri Feb 19 05:32:15 HKT 2021
7e7eb677-5c32-44f0-a8b1-2dbe53469444,53dcdf93-7450-4aa6-964d-ea519db9315b,Completeness,3c04911f-e457-4b48-9d86-694cc3f9621e,Fri Feb 19 05:32:15 HKT 2021
43e1670f-c260-4fec-bfb8-2104efa07a37,801e13af-0a51-4f35-a643-d62e0fafcf11,Validity,e72b09f6-3325-4da9-9bf5-57bac2785dc5,Fri Feb 19 05:32:15 HKT 2021
43e1670f-c260-4fec-bfb8-2104efa07a37,e1f129d9-0c0a-4cf2-9382-652fab2746b1,Completeness,9e1a724e-891e-4ec1-9e2b-fec8b4ad27c1,Fri Feb 19 05:32:15 HKT 2021
43e1670f-c260-4fec-bfb8-2104efa07a37,a0413c4b-7179-48d2-ad43-cce034d25454,Accuracy,9e1a724e-891e-4ec1-9e2b-fec8b4ad27c1,Fri Feb 19 05:32:15 HKT 2021
43e1670f-c260-4fec-bfb8-2104efa07a37,3991262f-6004-40bc-9b3c-9e3a25e8a2b1,Conformity,e72b09f6-3325-4da9-9bf5-57bac2785dc5,Fri Feb 19 05:32:15 HKT 2021
9f196a94-3cf6-4791-b856-2351a7c2631e,702e83ca-5275-4eea-bc3e-82f718d20c17,Completeness,dc7d82b4-7082-49f6-ba1f-bfefff9ad659,Fri Feb 19 05:32:15 HKT 2021
2508b6ac-f8e5-43d4-943f-3e0bf5908eb4,249ba385-f879-418a-9874-1184bf3e12cd,Conformity,,Fri Feb 19 05:32:15 HKT 2021
2508b6ac-f8e5-43d4-943f-3e0bf5908eb4,70e0f86a-d840-4958-a404-c36b3834313d,Completeness,f07960e9-abfc-48d4-bc77-674818cb09a7,Fri Feb 19 05:32:15 HKT 2021
2508b6ac-f8e5-43d4-943f-3e0bf5908eb4,df58e660-d207-4c3a-bb7a-5dbb15931f8c,Uniqueness,f07960e9-abfc-48d4-bc77-674818cb09a7,Fri Feb 19 05:32:15 HKT 2021
2508b6ac-f8e5-43d4-943f-3e0bf5908eb4,d3b098db-e20a-4ee4-9dae-ef2a92c2bbb0,Conformity,f07960e9-abfc-48d4-bc77-674818cb09a7,Fri Feb 19 05:32:15 HKT 2021
a4206a9a-41f3-4977-b28a-64ac0f1dd5b9,a2e205dc-57e4-4292-960f-00925ea8b363,Validity,468998fc-8380-4df8-b5c8-b0b6c3a2754b,Fri Feb 19 05:32:15 HKT 2021
a4206a9a-41f3-4977-b28a-64ac0f1dd5b9,9efa10be-555f-4867-81a9-ddba5511934b,Conformity,bea91227-2f48-4e4c-a69e-2dff4c2a7f9e,Fri Feb 19 05:32:15 HKT 2021
a4206a9a-41f3-4977-b28a-64ac0f1dd5b9,e6afe01b-3b9a-4962-9448-438f9080344d,Completeness,b538e61c-0542-4a67-9fef-adbf5998b4a1,Fri Feb 19 05:32:15 HKT 2021
90fe2c8d-ce74-46bd-95a0-092b39f8aa9d,0e0fa1ae-24bd-4a77-b9b6-a03ccc3b42e2,Completeness,b538e61c-0542-4a67-9fef-adbf5998b4a1,Fri Feb 19 05:32:15 HKT 2021
90fe2c8d-ce74-46bd-95a0-092b39f8aa9d,d4ec18ab-7dfe-43f0-80a1-c9f04e875dd4,Conformity,04bf429d-9f3b-4689-898b-d04c8787aade,Fri Feb 19 05:32:15 HKT 2021
90fe2c8d-ce74-46bd-95a0-092b39f8aa9d,5919ad3d-f59e-44c6-8ba6-751f350cac25,Validity,04bf429d-9f3b-4689-898b-d04c8787aade,Fri Feb 19 05:32:15 HKT 2021
e83c7be2-8bd6-4dba-9b71-56f650b92707,d6765ab1-5ab9-4b3a-b5df-4969dca1c544,Validity,bb401d1f-0daf-475e-929d-6860c0720e95,Fri Feb 19 05:32:15 HKT 2021
e83c7be2-8bd6-4dba-9b71-56f650b92707,a46c3582-e530-4d7a-aad3-d5f82a923f37,Completeness,b538e61c-0542-4a67-9fef-adbf5998b4a1,Fri Feb 19 05:32:15 HKT 2021
d9a1a37c-5bba-4943-973f-f26501a3184b,e6afe01b-3b9a-4962-9448-438f9080344d,Completeness,b538e61c-0542-4a67-9fef-adbf5998b4a1,Fri Feb 19 05:32:15 HKT 2021
d9a1a37c-5bba-4943-973f-f26501a3184b,a2e205dc-57e4-4292-960f-00925ea8b363,Validity,468998fc-8380-4df8-b5c8-b0b6c3a2754b,Fri Feb 19 05:32:15 HKT 2021
d9a1a37c-5bba-4943-973f-f26501a3184b,9efa10be-555f-4867-81a9-ddba5511934b,Conformity,bea91227-2f48-4e4c-a69e-2dff4c2a7f9e,Fri Feb 19 05:32:15 HKT 2021
91528f80-3c11-4743-950d-1297c049c571,d4ec18ab-7dfe-43f0-80a1-c9f04e875dd4,Conformity,04bf429d-9f3b-4689-898b-d04c8787aade,Fri Feb 19 05:32:15 HKT 2021
91528f80-3c11-4743-950d-1297c049c571,0e0fa1ae-24bd-4a77-b9b6-a03ccc3b42e2,Completeness,b538e61c-0542-4a67-9fef-adbf5998b4a1,Fri Feb 19 05:32:15 HKT 2021
91528f80-3c11-4743-950d-1297c049c571,5919ad3d-f59e-44c6-8ba6-751f350cac25,Validity,04bf429d-9f3b-4689-898b-d04c8787aade,Fri Feb 19 05:32:15 HKT 2021
fce39d44-9d02-4436-a3c5-d8be55b099b1,a46c3582-e530-4d7a-aad3-d5f82a923f37,Completeness,b538e61c-0542-4a67-9fef-adbf5998b4a1,Fri Feb 19 05:32:15 HKT 2021
fce39d44-9d02-4436-a3c5-d8be55b099b1,d6765ab1-5ab9-4b3a-b5df-4969dca1c544,Validity,bb401d1f-0daf-475e-929d-6860c0720e95,Fri Feb 19 05:32:15 HKT 2021
166b383c-9dde-4649-8572-af3dba747650,a2e205dc-57e4-4292-960f-00925ea8b363,Validity,468998fc-8380-4df8-b5c8-b0b6c3a2754b,Fri Feb 19 05:32:15 HKT 2021
166b383c-9dde-4649-8572-af3dba747650,9efa10be-555f-4867-81a9-ddba5511934b,Conformity,bea91227-2f48-4e4c-a69e-2dff4c2a7f9e,Fri Feb 19 05:32:15 HKT 2021
166b383c-9dde-4649-8572-af3dba747650,e6afe01b-3b9a-4962-9448-438f9080344d,Completeness,b538e61c-0542-4a67-9fef-adbf5998b4a1,Fri Feb 19 05:32:15 HKT 2021
45cdfbc5-5fc7-4b6a-9efd-82cc2dbfef8f,a2e205dc-57e4-4292-960f-00925ea8b363,Validity,468998fc-8380-4df8-b5c8-b0b6c3a2754b,Fri Feb 19 05:32:15 HKT 2021
45cdfbc5-5fc7-4b6a-9efd-82cc2dbfef8f,e6afe01b-3b9a-4962-9448-438f9080344d,Completeness,b538e61c-0542-4a67-9fef-adbf5998b4a1,Fri Feb 19 05:32:15 HKT 2021
45cdfbc5-5fc7-4b6a-9efd-82cc2dbfef8f,9efa10be-555f-4867-81a9-ddba5511934b,Conformity,bea91227-2f48-4e4c-a69e-2dff4c2a7f9e,Fri Feb 19 05:32:15 HKT 2021
2d4f4827-e4a3-4328-b290-a8b13dfbfd0c,d4ec18ab-7dfe-43f0-80a1-c9f04e875dd4,Conformity,04bf429d-9f3b-4689-898b-d04c8787aade,Fri Feb 19 05:32:15 HKT 2021
2d4f4827-e4a3-4328-b290-a8b13dfbfd0c,5919ad3d-f59e-44c6-8ba6-751f350cac25,Validity,04bf429d-9f3b-4689-898b-d04c8787aade,Fri Feb 19 05:32:15 HKT 2021
2d4f4827-e4a3-4328-b290-a8b13dfbfd0c,0e0fa1ae-24bd-4a77-b9b6-a03ccc3b42e2,Completeness,b538e61c-0542-4a67-9fef-adbf5998b4a1,Fri Feb 19 05:32:15 HKT 2021
5d306a3d-1f24-4064-bc96-95b67d6b2090,d4ec18ab-7dfe-43f0-80a1-c9f04e875dd4,Conformity,04bf429d-9f3b-4689-898b-d04c8787aade,Fri Feb 19 05:32:15 HKT 2021
5d306a3d-1f24-4064-bc96-95b67d6b2090,0e0fa1ae-24bd-4a77-b9b6-a03ccc3b42e2,Completeness,b538e61c-0542-4a67-9fef-adbf5998b4a1,Fri Feb 19 05:32:15 HKT 2021
5d306a3d-1f24-4064-bc96-95b67d6b2090,5919ad3d-f59e-44c6-8ba6-751f350cac25,Validity,04bf429d-9f3b-4689-898b-d04c8787aade,Fri Feb 19 05:32:15 HKT 2021
ed4fdf07-2f3c-4504-859f-6b1dd8485fd7,a46c3582-e530-4d7a-aad3-d5f82a923f37,Completeness,b538e61c-0542-4a67-9fef-adbf5998b4a1,Fri Feb 19 05:32:15 HKT 2021
ed4fdf07-2f3c-4504-859f-6b1dd8485fd7,d6765ab1-5ab9-4b3a-b5df-4969dca1c544,Validity,bb401d1f-0daf-475e-929d-6860c0720e95,Fri Feb 19 05:32:15 HKT 2021
4875fb57-40c5-4675-852f-2207cad947ac,9efa10be-555f-4867-81a9-ddba5511934b,Conformity,bea91227-2f48-4e4c-a69e-2dff4c2a7f9e,Fri Feb 19 05:32:15 HKT 2021
4875fb57-40c5-4675-852f-2207cad947ac,e6afe01b-3b9a-4962-9448-438f9080344d,Completeness,b538e61c-0542-4a67-9fef-adbf5998b4a1,Fri Feb 19 05:32:15 HKT 2021
4875fb57-40c5-4675-852f-2207cad947ac,a2e205dc-57e4-4292-960f-00925ea8b363,Validity,468998fc-8380-4df8-b5c8-b0b6c3a2754b,Fri Feb 19 05:32:15 HKT 2021
73a973f7-f63f-43e0-abfb-fbae139db7fb,eb26acbd-9096-442f-8ca0-13331b64473f,Completeness,b538e61c-0542-4a67-9fef-adbf5998b4a1,Fri Feb 19 05:32:15 HKT 2021
73a973f7-f63f-43e0-abfb-fbae139db7fb,81784051-2e37-4c6d-846f-30a566a13783,Conformity,84cd6908-07d1-4929-aeb3-63a0f9dbe83d,Fri Feb 19 05:32:15 HKT 2021
ca012f97-9559-40e3-9e40-e528e5d2bb8d,e6afe01b-3b9a-4962-9448-438f9080344d,Completeness,b538e61c-0542-4a67-9fef-adbf5998b4a1,Fri Feb 19 05:32:15 HKT 2021
ca012f97-9559-40e3-9e40-e528e5d2bb8d,9efa10be-555f-4867-81a9-ddba5511934b,Conformity,bea91227-2f48-4e4c-a69e-2dff4c2a7f9e,Fri Feb 19 05:32:15 HKT 2021
ca012f97-9559-40e3-9e40-e528e5d2bb8d,a2e205dc-57e4-4292-960f-00925ea8b363,Validity,468998fc-8380-4df8-b5c8-b0b6c3a2754b,Fri Feb 19 05:32:15 HKT 2021
eefe2dd7-4fb7-4a10-a082-76b9349a1e4e,d6765ab1-5ab9-4b3a-b5df-4969dca1c544,Validity,bb401d1f-0daf-475e-929d-6860c0720e95,Fri Feb 19 05:32:15 HKT 2021
eefe2dd7-4fb7-4a10-a082-76b9349a1e4e,a46c3582-e530-4d7a-aad3-d5f82a923f37,Completeness,b538e61c-0542-4a67-9fef-adbf5998b4a1,Fri Feb 19 05:32:15 HKT 2021
